species,host,date_est,year,day,survp,masspm,sex,durationl,culu
brumata,Crataegus,29/04/2020,2020,19,0,,,,49
brumata,Crataegus,29/04/2020,2020,19,0,,,,49
brumata,Crataegus,29/04/2020,2020,19,0,,,,49
brumata,Crataegus,29/04/2020,2020,19,0,,,,49
brumata,Crataegus,29/04/2020,2020,19,0,,,,49
brumata,Crataegus,29/04/2020,2020,19,0,,,,49
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Crataegus,29/04/2020,2020,19,0,,,,50
brumata,Malus,29/04/2020,2020,0,1,14.7,F,23,51
brumata,Malus,29/04/2020,2020,0,1,19.3,F,29,51
brumata,Malus,29/04/2020,2020,0,0,,,,51
brumata,Malus,29/04/2020,2020,0,0,,,,51
brumata,Malus,29/04/2020,2020,0,0,,,,51
brumata,Malus,29/04/2020,2020,0,0,,,,51
brumata,Malus,29/04/2020,2020,0,0,,,,51
brumata,Malus,29/04/2020,2020,0,0,,,,51
brumata,Malus,29/04/2020,2020,0,0,,,,51
brumata,Malus,29/04/2020,2020,0,0,,,,51
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,0,,,,52
brumata,Malus,29/04/2020,2020,0,1,20.7,M,23,53
brumata,Malus,29/04/2020,2020,0,1,22.4,M,23,53
brumata,Malus,29/04/2020,2020,0,0,,,,53
brumata,Malus,29/04/2020,2020,0,0,,,,53
brumata,Malus,29/04/2020,2020,0,0,,,,53
brumata,Malus,29/04/2020,2020,0,0,,,,53
brumata,Malus,29/04/2020,2020,0,0,,,,53
brumata,Malus,29/04/2020,2020,0,0,,,,53
brumata,Malus,29/04/2020,2020,0,0,,,,53
brumata,Malus,29/04/2020,2020,0,0,,,,53
brumata,Malus,29/04/2020,2020,0,1,17.6,F,29,54
brumata,Malus,29/04/2020,2020,0,0,,,,54
brumata,Malus,29/04/2020,2020,0,0,,,,54
brumata,Malus,29/04/2020,2020,0,0,,,,54
brumata,Malus,29/04/2020,2020,0,0,,,,54
brumata,Malus,29/04/2020,2020,0,0,,,,54
brumata,Malus,29/04/2020,2020,0,0,,,,54
brumata,Malus,29/04/2020,2020,0,0,,,,54
brumata,Malus,29/04/2020,2020,0,0,,,,54
brumata,Malus,29/04/2020,2020,0,0,,,,54
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,0,0,,,,55
brumata,Malus,29/04/2020,2020,2,1,16.9,M,21,56
brumata,Malus,29/04/2020,2020,2,1,23.2,F,29,56
brumata,Malus,29/04/2020,2020,2,0,,,,56
brumata,Malus,29/04/2020,2020,2,0,,,,56
brumata,Malus,29/04/2020,2020,2,0,,,,56
brumata,Malus,29/04/2020,2020,2,0,,,,56
brumata,Malus,29/04/2020,2020,2,0,,,,56
brumata,Malus,29/04/2020,2020,2,0,,,,56
brumata,Malus,29/04/2020,2020,2,0,,,,56
brumata,Malus,29/04/2020,2020,2,0,,,,56
brumata,Malus,29/04/2020,2020,2,1,31.4,M,21,57
brumata,Malus,29/04/2020,2020,2,1,18.5,M,21,57
brumata,Malus,29/04/2020,2020,2,1,19.6,M,27,57
brumata,Malus,29/04/2020,2020,2,1,16.2,M,27,57
brumata,Malus,29/04/2020,2020,2,1,26.4,F,29,57
brumata,Malus,29/04/2020,2020,2,1,28.8,F,29,57
brumata,Malus,29/04/2020,2020,2,1,15.9,F,29,57
brumata,Malus,29/04/2020,2020,2,0,,,,57
brumata,Malus,29/04/2020,2020,2,0,,,,57
brumata,Malus,29/04/2020,2020,2,0,,,,57
brumata,Malus,29/04/2020,2020,2,1,27.3,M,21,58
brumata,Malus,29/04/2020,2020,2,1,26.1,M,27,58
brumata,Malus,29/04/2020,2020,2,1,20.4,M,27,58
brumata,Malus,29/04/2020,2020,2,1,24.7,M,27,58
brumata,Malus,29/04/2020,2020,2,1,22.9,F,29,58
brumata,Malus,29/04/2020,2020,2,1,21.2,F,29,58
brumata,Malus,29/04/2020,2020,2,1,18.4,F,29,58
brumata,Malus,29/04/2020,2020,2,0,,,,58
brumata,Malus,29/04/2020,2020,2,0,,,,58
brumata,Malus,29/04/2020,2020,2,0,,,,58
brumata,Malus,29/04/2020,2020,4,1,29.2,M,21,59
brumata,Malus,29/04/2020,2020,4,1,24.4,M,21,59
brumata,Malus,29/04/2020,2020,4,1,17.6,M,21,59
brumata,Malus,29/04/2020,2020,4,1,16.8,M,25,59
brumata,Malus,29/04/2020,2020,4,1,18.2,F,27,59
brumata,Malus,29/04/2020,2020,4,0,,,,59
brumata,Malus,29/04/2020,2020,4,0,,,,59
brumata,Malus,29/04/2020,2020,4,0,,,,59
brumata,Malus,29/04/2020,2020,4,0,,,,59
brumata,Malus,29/04/2020,2020,4,0,,,,59
brumata,Malus,29/04/2020,2020,4,1,22.8,M,21,60
brumata,Malus,29/04/2020,2020,4,1,14.9,M,25,60
brumata,Malus,29/04/2020,2020,4,1,30.9,F,25,60
brumata,Malus,29/04/2020,2020,4,1,18.5,F,21,60
brumata,Malus,29/04/2020,2020,4,1,24.7,F,25,60
brumata,Malus,29/04/2020,2020,4,0,,,,60
brumata,Malus,29/04/2020,2020,4,0,,,,60
brumata,Malus,29/04/2020,2020,4,0,,,,60
brumata,Malus,29/04/2020,2020,4,0,,,,60
brumata,Malus,29/04/2020,2020,4,0,,,,60
brumata,Malus,29/04/2020,2020,6,1,28.1,M,27,61
brumata,Malus,29/04/2020,2020,6,1,31.9,F,27,61
brumata,Malus,29/04/2020,2020,6,1,39.2,F,32,61
brumata,Malus,29/04/2020,2020,6,1,26.8,F,23,61
brumata,Malus,29/04/2020,2020,6,1,31.3,F,32,61
brumata,Malus,29/04/2020,2020,6,0,,,,61
brumata,Malus,29/04/2020,2020,6,0,,,,61
brumata,Malus,29/04/2020,2020,6,0,,,,61
brumata,Malus,29/04/2020,2020,6,0,,,,61
brumata,Malus,29/04/2020,2020,6,0,,,,61
brumata,Malus,29/04/2020,2020,6,1,31.9,M,25,62
brumata,Malus,29/04/2020,2020,6,1,26.1,F,23,62
brumata,Malus,29/04/2020,2020,6,0,,,,62
brumata,Malus,29/04/2020,2020,6,0,,,,62
brumata,Malus,29/04/2020,2020,6,0,,,,62
brumata,Malus,29/04/2020,2020,6,0,,,,62
brumata,Malus,29/04/2020,2020,6,0,,,,62
brumata,Malus,29/04/2020,2020,6,0,,,,62
brumata,Malus,29/04/2020,2020,6,0,,,,62
brumata,Malus,29/04/2020,2020,6,0,,,,62
brumata,Malus,29/04/2020,2020,10,1,19.6,M,15,63
brumata,Malus,29/04/2020,2020,10,1,26.2,M,15,63
brumata,Malus,29/04/2020,2020,10,1,28,M,19,63
brumata,Malus,29/04/2020,2020,10,1,19.1,M,21,63
brumata,Malus,29/04/2020,2020,10,1,26.9,F,19,63
brumata,Malus,29/04/2020,2020,10,1,24,F,13,63
brumata,Malus,29/04/2020,2020,10,0,,,,63
brumata,Malus,29/04/2020,2020,10,0,,,,63
brumata,Malus,29/04/2020,2020,10,0,,,,63
brumata,Malus,29/04/2020,2020,10,0,,,,63
brumata,Malus,29/04/2020,2020,10,1,16.5,M,25,64
brumata,Malus,29/04/2020,2020,10,1,19.1,M,25,64
brumata,Malus,29/04/2020,2020,10,1,26.2,F,15,64
brumata,Malus,29/04/2020,2020,10,1,31.4,F,25,64
brumata,Malus,29/04/2020,2020,10,0,,,,64
brumata,Malus,29/04/2020,2020,10,0,,,,64
brumata,Malus,29/04/2020,2020,10,0,,,,64
brumata,Malus,29/04/2020,2020,10,0,,,,64
brumata,Malus,29/04/2020,2020,10,0,,,,64
brumata,Malus,29/04/2020,2020,10,0,,,,64
brumata,Malus,29/04/2020,2020,13,1,20,M,22,65
brumata,Malus,29/04/2020,2020,13,1,18.7,M,27,65
brumata,Malus,29/04/2020,2020,13,0,,,,65
brumata,Malus,29/04/2020,2020,13,0,,,,65
brumata,Malus,29/04/2020,2020,13,0,,,,65
brumata,Malus,29/04/2020,2020,13,0,,,,65
brumata,Malus,29/04/2020,2020,13,0,,,,65
brumata,Malus,29/04/2020,2020,13,0,,,,65
brumata,Malus,29/04/2020,2020,13,0,,,,65
brumata,Malus,29/04/2020,2020,13,0,,,,65
brumata,Malus,29/04/2020,2020,13,1,22.7,M,25,66
brumata,Malus,29/04/2020,2020,13,1,22.5,M,25,66
brumata,Malus,29/04/2020,2020,13,1,17.5,M,29,66
brumata,Malus,29/04/2020,2020,13,1,31.7,F,22,66
brumata,Malus,29/04/2020,2020,13,1,37.4,F,22,66
brumata,Malus,29/04/2020,2020,13,0,,,,66
brumata,Malus,29/04/2020,2020,13,0,,,,66
brumata,Malus,29/04/2020,2020,13,0,,,,66
brumata,Malus,29/04/2020,2020,13,0,,,,66
brumata,Malus,29/04/2020,2020,13,0,,,,66
brumata,Malus,29/04/2020,2020,13,1,14.4,M,22,67
brumata,Malus,29/04/2020,2020,13,1,19.4,M,22,67
brumata,Malus,29/04/2020,2020,13,1,26.6,F,22,67
brumata,Malus,29/04/2020,2020,13,0,,,,67
brumata,Malus,29/04/2020,2020,13,0,,,,67
brumata,Malus,29/04/2020,2020,13,0,,,,67
brumata,Malus,29/04/2020,2020,13,0,,,,67
brumata,Malus,29/04/2020,2020,13,0,,,,67
brumata,Malus,29/04/2020,2020,13,0,,,,67
brumata,Malus,29/04/2020,2020,13,0,,,,67
brumata,Malus,29/04/2020,2020,13,1,18.8,M,25,68
brumata,Malus,29/04/2020,2020,13,1,22.6,M,25,68
brumata,Malus,29/04/2020,2020,13,1,17.5,M,25,68
brumata,Malus,29/04/2020,2020,13,1,23.5,F,25,68
brumata,Malus,29/04/2020,2020,13,0,,,,68
brumata,Malus,29/04/2020,2020,13,0,,,,68
brumata,Malus,29/04/2020,2020,13,0,,,,68
brumata,Malus,29/04/2020,2020,13,0,,,,68
brumata,Malus,29/04/2020,2020,13,0,,,,68
brumata,Malus,29/04/2020,2020,13,0,,,,68
brumata,Malus,29/04/2020,2020,13,1,21.9,M,22,69
brumata,Malus,29/04/2020,2020,13,0,,,,69
brumata,Malus,29/04/2020,2020,13,0,,,,69
brumata,Malus,29/04/2020,2020,13,0,,,,69
brumata,Malus,29/04/2020,2020,13,0,,,,69
brumata,Malus,29/04/2020,2020,13,0,,,,69
brumata,Malus,29/04/2020,2020,13,0,,,,69
brumata,Malus,29/04/2020,2020,13,0,,,,69
brumata,Malus,29/04/2020,2020,13,0,,,,69
brumata,Malus,29/04/2020,2020,13,0,,,,69
brumata,Malus,29/04/2020,2020,16,1,15.5,M,22,70
brumata,Malus,29/04/2020,2020,16,0,,,,70
brumata,Malus,29/04/2020,2020,16,0,,,,70
brumata,Malus,29/04/2020,2020,16,0,,,,70
brumata,Malus,29/04/2020,2020,16,0,,,,70
brumata,Malus,29/04/2020,2020,16,0,,,,70
brumata,Malus,29/04/2020,2020,16,0,,,,70
brumata,Malus,29/04/2020,2020,16,0,,,,70
brumata,Malus,29/04/2020,2020,16,0,,,,70
brumata,Malus,29/04/2020,2020,16,0,,,,70
brumata,Malus,29/04/2020,2020,16,1,23.1,M,19,71
brumata,Malus,29/04/2020,2020,16,0,,,,71
brumata,Malus,29/04/2020,2020,16,0,,,,71
brumata,Malus,29/04/2020,2020,16,0,,,,71
brumata,Malus,29/04/2020,2020,16,0,,,,71
brumata,Malus,29/04/2020,2020,16,0,,,,71
brumata,Malus,29/04/2020,2020,16,0,,,,71
brumata,Malus,29/04/2020,2020,16,0,,,,71
brumata,Malus,29/04/2020,2020,16,0,,,,71
brumata,Malus,29/04/2020,2020,16,0,,,,71
brumata,Malus,29/04/2020,2020,16,1,18,M,22,72
brumata,Malus,29/04/2020,2020,16,1,23.1,F,22,72
brumata,Malus,29/04/2020,2020,16,0,,,,72
brumata,Malus,29/04/2020,2020,16,0,,,,72
brumata,Malus,29/04/2020,2020,16,0,,,,72
brumata,Malus,29/04/2020,2020,16,0,,,,72
brumata,Malus,29/04/2020,2020,16,0,,,,72
brumata,Malus,29/04/2020,2020,16,0,,,,72
brumata,Malus,29/04/2020,2020,16,0,,,,72
brumata,Malus,29/04/2020,2020,16,0,,,,72
brumata,Malus,29/04/2020,2020,17,1,13.5,F,27,73
brumata,Malus,29/04/2020,2020,17,1,30.7,F,34,73
brumata,Malus,29/04/2020,2020,17,0,,,,73
brumata,Malus,29/04/2020,2020,17,0,,,,73
brumata,Malus,29/04/2020,2020,17,0,,,,73
brumata,Malus,29/04/2020,2020,17,0,,,,73
brumata,Malus,29/04/2020,2020,17,0,,,,73
brumata,Malus,29/04/2020,2020,17,0,,,,73
brumata,Malus,29/04/2020,2020,17,0,,,,73
brumata,Malus,29/04/2020,2020,17,0,,,,73
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,0,,,,74
brumata,Malus,29/04/2020,2020,17,1,16.2,M,34,75
brumata,Malus,29/04/2020,2020,17,1,18.1,F,27,75
brumata,Malus,29/04/2020,2020,17,1,12.3,F,34,75
brumata,Malus,29/04/2020,2020,17,0,,,,75
brumata,Malus,29/04/2020,2020,17,0,,,,75
brumata,Malus,29/04/2020,2020,17,0,,,,75
brumata,Malus,29/04/2020,2020,17,0,,,,75
brumata,Malus,29/04/2020,2020,17,0,,,,75
brumata,Malus,29/04/2020,2020,17,0,,,,75
brumata,Malus,29/04/2020,2020,17,0,,,,75
brumata,Quercus,04/05/2020,2020,0,1,13.8,M,24,76
brumata,Quercus,04/05/2020,2020,0,1,31.9,F,22,76
brumata,Quercus,04/05/2020,2020,0,0,,,,76
brumata,Quercus,04/05/2020,2020,0,0,,,,76
brumata,Quercus,04/05/2020,2020,0,0,,,,76
brumata,Quercus,04/05/2020,2020,0,0,,,,76
brumata,Quercus,04/05/2020,2020,0,0,,,,76
brumata,Quercus,04/05/2020,2020,0,0,,,,76
brumata,Quercus,04/05/2020,2020,0,0,,,,76
brumata,Quercus,04/05/2020,2020,0,0,,,,76
brumata,Quercus,04/05/2020,2020,0,1,16.4,M,20,77
brumata,Quercus,04/05/2020,2020,0,0,,,,77
brumata,Quercus,04/05/2020,2020,0,0,,,,77
brumata,Quercus,04/05/2020,2020,0,0,,,,77
brumata,Quercus,04/05/2020,2020,0,0,,,,77
brumata,Quercus,04/05/2020,2020,0,0,,,,77
brumata,Quercus,04/05/2020,2020,0,0,,,,77
brumata,Quercus,04/05/2020,2020,0,0,,,,77
brumata,Quercus,04/05/2020,2020,0,0,,,,77
brumata,Quercus,04/05/2020,2020,0,0,,,,77
brumata,Quercus,04/05/2020,2020,0,1,13.3,M,18,78
brumata,Quercus,04/05/2020,2020,0,1,10.6,F,22,78
brumata,Quercus,04/05/2020,2020,0,1,11.5,F,24,78
brumata,Quercus,04/05/2020,2020,0,1,10.9,F,18,78
brumata,Quercus,04/05/2020,2020,0,0,,,,78
brumata,Quercus,04/05/2020,2020,0,0,,,,78
brumata,Quercus,04/05/2020,2020,0,0,,,,78
brumata,Quercus,04/05/2020,2020,0,0,,,,78
brumata,Quercus,04/05/2020,2020,0,0,,,,78
brumata,Quercus,04/05/2020,2020,0,0,,,,78
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,0,0,,,,79
brumata,Quercus,04/05/2020,2020,2,1,11.6,F,20,80
brumata,Quercus,04/05/2020,2020,2,0,,,,80
brumata,Quercus,04/05/2020,2020,2,0,,,,80
brumata,Quercus,04/05/2020,2020,2,0,,,,80
brumata,Quercus,04/05/2020,2020,2,0,,,,80
brumata,Quercus,04/05/2020,2020,2,0,,,,80
brumata,Quercus,04/05/2020,2020,2,0,,,,80
brumata,Quercus,04/05/2020,2020,2,0,,,,80
brumata,Quercus,04/05/2020,2020,2,0,,,,80
brumata,Quercus,04/05/2020,2020,2,0,,,,80
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,0,,,,81
brumata,Quercus,04/05/2020,2020,2,1,12.2,F,20,82
brumata,Quercus,04/05/2020,2020,2,0,,,,82
brumata,Quercus,04/05/2020,2020,2,0,,,,82
brumata,Quercus,04/05/2020,2020,2,0,,,,82
brumata,Quercus,04/05/2020,2020,2,0,,,,82
brumata,Quercus,04/05/2020,2020,2,0,,,,82
brumata,Quercus,04/05/2020,2020,2,0,,,,82
brumata,Quercus,04/05/2020,2020,2,0,,,,82
brumata,Quercus,04/05/2020,2020,2,0,,,,82
brumata,Quercus,04/05/2020,2020,2,0,,,,82
brumata,Quercus,04/05/2020,2020,2,1,17.6,M,22,83
brumata,Quercus,04/05/2020,2020,2,1,14.2,M,16,83
brumata,Quercus,04/05/2020,2020,2,1,15.5,M,22,83
brumata,Quercus,04/05/2020,2020,2,1,12.2,F,25,83
brumata,Quercus,04/05/2020,2020,2,0,,,,83
brumata,Quercus,04/05/2020,2020,2,0,,,,83
brumata,Quercus,04/05/2020,2020,2,0,,,,83
brumata,Quercus,04/05/2020,2020,2,0,,,,83
brumata,Quercus,04/05/2020,2020,2,0,,,,83
brumata,Quercus,04/05/2020,2020,2,0,,,,83
brumata,Quercus,04/05/2020,2020,2,1,15.6,M,25,84
brumata,Quercus,04/05/2020,2020,2,1,17.6,M,22,84
brumata,Quercus,04/05/2020,2020,2,1,13.7,F,25,84
brumata,Quercus,04/05/2020,2020,2,1,15.2,F,25,84
brumata,Quercus,04/05/2020,2020,2,0,,,,84
brumata,Quercus,04/05/2020,2020,2,0,,,,84
brumata,Quercus,04/05/2020,2020,2,0,,,,84
brumata,Quercus,04/05/2020,2020,2,0,,,,84
brumata,Quercus,04/05/2020,2020,2,0,,,,84
brumata,Quercus,04/05/2020,2020,2,0,,,,84
brumata,Quercus,04/05/2020,2020,4,1,14.9,M,23,85
brumata,Quercus,04/05/2020,2020,4,1,9.7,M,23,85
brumata,Quercus,04/05/2020,2020,4,1,12.4,F,23,85
brumata,Quercus,04/05/2020,2020,4,1,16.3,F,30,85
brumata,Quercus,04/05/2020,2020,4,0,,,,85
brumata,Quercus,04/05/2020,2020,4,0,,,,85
brumata,Quercus,04/05/2020,2020,4,0,,,,85
brumata,Quercus,04/05/2020,2020,4,0,,,,85
brumata,Quercus,04/05/2020,2020,4,0,,,,85
brumata,Quercus,04/05/2020,2020,4,0,,,,85
brumata,Quercus,04/05/2020,2020,4,1,20.1,M,23,86
brumata,Quercus,04/05/2020,2020,4,1,15,F,23,86
brumata,Quercus,04/05/2020,2020,4,0,,,,86
brumata,Quercus,04/05/2020,2020,4,0,,,,86
brumata,Quercus,04/05/2020,2020,4,0,,,,86
brumata,Quercus,04/05/2020,2020,4,0,,,,86
brumata,Quercus,04/05/2020,2020,4,0,,,,86
brumata,Quercus,04/05/2020,2020,4,0,,,,86
brumata,Quercus,04/05/2020,2020,4,0,,,,86
brumata,Quercus,04/05/2020,2020,4,0,,,,86
brumata,Quercus,04/05/2020,2020,4,1,13.3,F,20,87
brumata,Quercus,04/05/2020,2020,4,0,,,,87
brumata,Quercus,04/05/2020,2020,4,0,,,,87
brumata,Quercus,04/05/2020,2020,4,0,,,,87
brumata,Quercus,04/05/2020,2020,4,0,,,,87
brumata,Quercus,04/05/2020,2020,4,0,,,,87
brumata,Quercus,04/05/2020,2020,4,0,,,,87
brumata,Quercus,04/05/2020,2020,4,0,,,,87
brumata,Quercus,04/05/2020,2020,4,0,,,,87
brumata,Quercus,04/05/2020,2020,4,0,,,,87
brumata,Quercus,04/05/2020,2020,7,1,12,F,29,88
brumata,Quercus,04/05/2020,2020,7,0,,,,88
brumata,Quercus,04/05/2020,2020,7,0,,,,88
brumata,Quercus,04/05/2020,2020,7,0,,,,88
brumata,Quercus,04/05/2020,2020,7,0,,,,88
brumata,Quercus,04/05/2020,2020,7,0,,,,88
brumata,Quercus,04/05/2020,2020,7,0,,,,88
brumata,Quercus,04/05/2020,2020,7,0,,,,88
brumata,Quercus,04/05/2020,2020,7,0,,,,88
brumata,Quercus,04/05/2020,2020,7,0,,,,88
brumata,Quercus,04/05/2020,2020,7,1,13.5,F,32,89
brumata,Quercus,04/05/2020,2020,7,1,10,F,32,89
brumata,Quercus,04/05/2020,2020,7,0,,,,89
brumata,Quercus,04/05/2020,2020,7,0,,,,89
brumata,Quercus,04/05/2020,2020,7,0,,,,89
brumata,Quercus,04/05/2020,2020,7,0,,,,89
brumata,Quercus,04/05/2020,2020,7,0,,,,89
brumata,Quercus,04/05/2020,2020,7,0,,,,89
brumata,Quercus,04/05/2020,2020,7,0,,,,89
brumata,Quercus,04/05/2020,2020,7,0,,,,89
brumata,Quercus,04/05/2020,2020,7,1,8.4,M,29,90
brumata,Quercus,04/05/2020,2020,7,1,13.9,M,35,90
brumata,Quercus,04/05/2020,2020,7,0,,,,90
brumata,Quercus,04/05/2020,2020,7,0,,,,90
brumata,Quercus,04/05/2020,2020,7,0,,,,90
brumata,Quercus,04/05/2020,2020,7,0,,,,90
brumata,Quercus,04/05/2020,2020,7,0,,,,90
brumata,Quercus,04/05/2020,2020,7,0,,,,90
brumata,Quercus,04/05/2020,2020,7,0,,,,90
brumata,Quercus,04/05/2020,2020,7,0,,,,90
brumata,Quercus,04/05/2020,2020,7,1,12.6,F,29,91
brumata,Quercus,04/05/2020,2020,7,0,,,,91
brumata,Quercus,04/05/2020,2020,7,0,,,,91
brumata,Quercus,04/05/2020,2020,7,0,,,,91
brumata,Quercus,04/05/2020,2020,7,0,,,,91
brumata,Quercus,04/05/2020,2020,7,0,,,,91
brumata,Quercus,04/05/2020,2020,7,0,,,,91
brumata,Quercus,04/05/2020,2020,7,0,,,,91
brumata,Quercus,04/05/2020,2020,7,0,,,,91
brumata,Quercus,04/05/2020,2020,7,0,,,,91
brumata,Quercus,04/05/2020,2020,12,1,15.9,M,30,92
brumata,Quercus,04/05/2020,2020,12,0,,,,92
brumata,Quercus,04/05/2020,2020,12,0,,,,92
brumata,Quercus,04/05/2020,2020,12,0,,,,92
brumata,Quercus,04/05/2020,2020,12,0,,,,92
brumata,Quercus,04/05/2020,2020,12,0,,,,92
brumata,Quercus,04/05/2020,2020,12,0,,,,92
brumata,Quercus,04/05/2020,2020,12,0,,,,92
brumata,Quercus,04/05/2020,2020,12,0,,,,92
brumata,Quercus,04/05/2020,2020,12,0,,,,92
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,0,,,,93
brumata,Quercus,04/05/2020,2020,12,1,17.6,M,27,94
brumata,Quercus,04/05/2020,2020,12,0,,,,94
brumata,Quercus,04/05/2020,2020,12,0,,,,94
brumata,Quercus,04/05/2020,2020,12,0,,,,94
brumata,Quercus,04/05/2020,2020,12,0,,,,94
brumata,Quercus,04/05/2020,2020,12,0,,,,94
brumata,Quercus,04/05/2020,2020,12,0,,,,94
brumata,Quercus,04/05/2020,2020,12,0,,,,94
brumata,Quercus,04/05/2020,2020,12,0,,,,94
brumata,Quercus,04/05/2020,2020,12,0,,,,94
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,0,,,,95
brumata,Quercus,04/05/2020,2020,18,1,11.4,M,28,96
brumata,Quercus,04/05/2020,2020,18,0,,,,96
brumata,Quercus,04/05/2020,2020,18,0,,,,96
brumata,Quercus,04/05/2020,2020,18,0,,,,96
brumata,Quercus,04/05/2020,2020,18,0,,,,96
brumata,Quercus,04/05/2020,2020,18,0,,,,96
brumata,Quercus,04/05/2020,2020,18,0,,,,96
brumata,Quercus,04/05/2020,2020,18,0,,,,96
brumata,Quercus,04/05/2020,2020,18,0,,,,96
brumata,Quercus,04/05/2020,2020,18,0,,,,96
brumata,Quercus,04/05/2020,2020,18,1,13,F,33,97
brumata,Quercus,04/05/2020,2020,18,0,,,,97
brumata,Quercus,04/05/2020,2020,18,0,,,,97
brumata,Quercus,04/05/2020,2020,18,0,,,,97
brumata,Quercus,04/05/2020,2020,18,0,,,,97
brumata,Quercus,04/05/2020,2020,18,0,,,,97
brumata,Quercus,04/05/2020,2020,18,0,,,,97
brumata,Quercus,04/05/2020,2020,18,0,,,,97
brumata,Quercus,04/05/2020,2020,18,0,,,,97
brumata,Quercus,04/05/2020,2020,18,0,,,,97
brumata,Quercus,04/05/2020,2020,18,1,14.8,M,28,98
brumata,Quercus,04/05/2020,2020,18,1,10.2,F,28,98
